nummer,naam,"ligging type 1","ligging nummer 1","ligging omschrijving 1","ligging hectometrering 1","ligging type 2","ligging nummer 2","ligging omschrijving 2","ligging hectometrering 2","ligging type 3","ligging nummer 3","ligging omschrijving 3","ligging hectometrering 3",thema,subthema,"eigenaar organisatie","eigenaar contactpersoon","eigenaar telefoon 1","eigenaar telefoon 2","in gedeeld beheer met organisatie","in gedeeld beheer met contactpersoon","in gedeeld beheer met telefoon 1","in gedeeld beheer met telefoon 2","beheerder organisatie","beheerder contactpersoon","beheerder telefoon 1","beheerder telefoon 2","beheerder email","geinspecteerd door",plaats,gebied,"dichtstbijzijnde hoogte markering",topcode,"gps coordinaten","rds coordinaten",opmerking,conditiescore,"laatste inspectiejaar","komende inspectiejaar","benodigd materieel","toelichting opmerkingveld","bgt nummer","bgt classificatie","imgeo classificatie","nen2767 beheerobject","Object Conditie","crow nummer","crow naam","crow info",verhardingssoort,"verhardings functie",verkeersfunctie,"wegcategorie lvvp","totale breedte","totale lengte","aantal rijbanen",peiljaar,"dichtstbijzijnde hoogtemerk",status,"volgende groot onderhoud in",id,breedte2,Wegvak,Wegnummer,Bebouwde_kom,Metrering,"Jaar conservering","Jaar deklaag","Jaar herstrating",Situering,Constructie,"Jaar aanleg",Onderhoudsproject,Wegvaknum,Lengte_Oppervlakte,objectBeginTijd,objectEindTijd,lokaalID,tijdstipRegistratie,eindRegistratie,LV-publicatiedatum,bronhouder,inOnderzoek,relatieveHoogteligging,bgt-status,plus-status,bgt-functie,bgt-fysiekVoorkomen,plus-functie,wegdeelOpTalud,ondersteunendWegdeelOpTalud,onbegroeidTerreindeelOpTalud,plus-fysiekVoorkomen,begroeidTerreindeelOpTalud,bgt-type,plus-type,identificatieBAG,nummeraanduidingreeks,typeOverbruggingsdeel,hoortBijTypeOverbrugging,overbruggingIsBeweegbaar,identificatieBAG_OPR,openbareRuimteNaam,openbareRuimteType,nauwkeurigheid,datumInwinning,inwinnendeInstantie,inwinningsmethode,bgt-classification,hectometeraanduiding,wijk,buurtcode,naamEnIdOpenbareRuimte,stadsdeel,wijkcode,creationDate,terminationDate,namespace,Objecttypegroep_IMBOR,Objecttype_IMBOR,Type_IMBOR,Typeplus_IMBOR,Typeplus2_IMBOR,Wegfunctiegroep_IMBOR,Wegfunctie_IMBOR,"Soort conservering","Type onderdeel",Gebruikersfunctie,Ondergrond2,Belang,Besteknummer,"Administratieve breedte","Soort verharding_N","Soort deklaag specifiek",Risicogetal,Actie,"Inspectie Rafeling","Inspectie Scheurvorming","Berekende lengte/oppervlakte"
VV-N351-5557,rijstrook-317,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.91318540057 52.843900465266,5.913163673402 52.843930253236,5.912140391056 52.843647430194,5.911838640647 52.843562935086,5.911862163071 52.843533031616,5.911938644796 52.843555215781,5.912077250756 52.843594210201,5.912158439313 52.84361652628,5.912369887086 52.843674871572,5.912812858284 52.843797080254,5.913142886369 52.843888916141,5.91318540057 52.843900465266))","POLYGON((190437.719 539762.442,190436.231 539765.746,190367.517 539733.773,190347.255 539724.223,190348.864 539720.907,190353.999 539723.413,190363.306 539727.82,190368.758 539730.343,190382.957 539736.939,190412.703 539750.755,190434.864 539761.136,190437.719 539762.442))",,,2023,,,,P0021.aad6444d9bce4dd994f6928d3f0d18be,,,,,,,,,,,,3.75,,1x2,,,,,1d2b5af78aecc4be6392bc94ce1eacc5,,317,N351,"buiten bebouwde kom","31,7",,2023,,links,,1961,N351-HRB-30.7-35.0,317,356.88,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_59_64,A+,A+,356.88
VV-N351-5768,rijstrook-353,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.872817503469 52.824140589564,5.872793291351 52.82416996702,5.872775652741 52.824164718723,5.872719503366 52.8241476929,5.872663661681 52.824130315313,5.872608187126 52.82411259471,5.872553810807 52.824094905555,5.8724996693 52.824076981764,5.872445732936 52.824058823459,5.87239201655 52.824040430578,5.872338281885 52.824021723211,5.872283391914 52.824001843258,5.872228989555 52.823981781561,5.872174836551 52.823961458209,5.872120962473 52.823940864095,5.872067427259 52.823920052897,5.87201447076 52.823899248307,5.871961747586 52.823878074289,5.871909362083 52.823856575351,5.871857344119 52.823834769347,5.871805693694 52.823812656276,5.87167851537 52.823757069022,5.871554603635 52.823701702014,5.871586652722 52.823675294533,5.871710414979 52.823730563261,5.871837160962 52.823785963518,5.871888379066 52.823807889612,5.871939949973 52.823829517686,5.871991888219 52.823850820721,5.872044164333 52.82387181681,5.87209679295 52.823892487919,5.872150030249 52.823913192475,5.872203546672 52.823933644243,5.872257327285 52.823953834297,5.872311372088 52.823973762635,5.872365681078 52.823993429258,5.872418834862 52.824011932282,5.872472208723 52.824030209718,5.872525802561 52.824048252578,5.872579601541 52.824066060924,5.872633620596 52.824083643681,5.872688663213 52.824101213258,5.872743998784 52.82411844012,5.872799642043 52.824135315219,5.872817503469 52.824140589564))","POLYGON((187732.748 537544.601,187731.094 537547.859,187729.909 537547.267,187726.137 537545.347,187722.386 537543.388,187718.66 537541.391,187715.008 537539.398,187711.372 537537.379,187707.75 537535.334,187704.143 537533.263,187700.535 537531.157,187696.85 537528.92,187693.198 537526.663,187689.563 537524.377,187685.947 537522.061,187682.354 537519.721,187678.8 537517.382,187675.262 537515.002,187671.747 537512.586,187668.257 537510.136,187664.792 537507.652,187656.261 537501.409,187647.95 537495.192,187650.13 537492.268,187658.431 537498.474,187666.933 537504.696,187670.369 537507.159,187673.829 537509.589,187677.314 537511.983,187680.822 537514.343,187684.354 537516.667,187687.927 537518.995,187691.519 537521.295,187695.129 537523.566,187698.757 537525.808,187702.403 537528.021,187705.972 537530.104,187709.556 537532.162,187713.155 537534.194,187716.768 537536.2,187720.396 537538.181,187724.093 537540.161,187727.81 537542.103,187731.548 537544.006,187732.748 537544.601))",,,2023,,,,P0021.9fe47c673c5b48ccbe52ccd3b65a0c2c,,,,,,,,,,,,3.75,,1x2,,,,,21e8e99ec74fd4d456a901c06e23798e,,353,N351,"buiten bebouwde kom","35,3",,2023,,links,,1961,N351-HRB-35.0-38.1,353,358.64,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,358.64
VV-N351-5623,rijstrook-336,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.894267583487 52.831705751015,5.894223138275 52.831724560579,5.894214801264 52.831717065149,5.894130954583 52.831643227204,5.894084670371 52.831603235313,5.893971837555 52.83150826686,5.893907464681 52.831456651059,5.893836317797 52.831400507734,5.893790308935 52.831365025901,5.893743739864 52.83132985198,5.893694843424 52.831293582559,5.893645430462 52.831257548969,5.893594573357 52.831221090128,5.89354324435 52.831184875912,5.893491174286 52.831148727729,5.89343855855 52.831112860428,5.893338208557 52.831046209501,5.893297184922 52.831019603184,5.89333716211 52.830996822818,5.893378058141 52.831023941908,5.893478856802 52.831090896446,5.893531861333 52.831127022693,5.893584245487 52.831163385207,5.893635858808 52.831199804892,5.89368698539 52.831236469265,5.893736697505 52.831272708263,5.893785893307 52.831309201063,5.893832776788 52.831344616274,5.893879144886 52.831380366166,5.893950591458 52.83143675982,5.894015488353 52.831488777774,5.894128875723 52.831584220125,5.894175489715 52.831624498173,5.894267583487 52.831705751015))","POLYGON((189172.675 538396.353,189169.665 538398.425,189169.109 538397.587,189163.516 538389.331,189160.428 538384.859,189152.898 538374.238,189148.6 538368.464,189143.849 538362.183,189140.776 538358.213,189137.665 538354.277,189134.398 538350.218,189131.096 538346.185,189127.697 538342.104,189124.266 538338.05,189120.785 538334.003,189117.267 538329.987,189110.556 538322.523,189107.812 538319.543,189110.524 538317.027,189113.259 538320.064,189120 538327.562,189123.544 538331.607,189127.046 538335.678,189130.496 538339.755,189133.913 538343.859,189137.235 538347.915,189140.522 538351.999,189143.654 538355.962,189146.751 538359.962,189151.522 538366.271,189155.855 538372.09,189163.422 538382.764,189166.532 538387.268,189172.675 538396.353))",,,2022,,,,P0021.762df175134b40af836d78465c6dc1ba,,,,,,,,,,,,3.75,,1x2,,,,,229d08017b5bd84999f330e9bee38a4b,,336,N351,"buiten bebouwde kom","33,6",,2023,,rechts,,1961,N351-HRB-30.7-35.0,336,367.7,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,367.7
VV-N351-5528,rijstrook-309,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.923926345162 52.847010409672,5.923897695102 52.847038046977,5.923712320593 52.846967230052,5.923521700162 52.846895861285,5.923340411353 52.84682888071,5.92317754469 52.846770444309,5.923013727463 52.846713135298,5.922614278892 52.846577666363,5.922641286435 52.846549191988,5.922648203655 52.846551632275,5.922713447098 52.846573994811,5.922786358428 52.84659827299,5.922913504838 52.846641700822,5.923057573985 52.846691262296,5.923116068468 52.846711561035,5.923174431295 52.846732013111,5.923232632781 52.846752618659,5.923290687659 52.846773368624,5.92334859604 52.846794271995,5.923402329903 52.846813675353,5.923455931444 52.846833178136,5.923509445409 52.846852798116,5.923562827162 52.846872526508,5.923616106498 52.846892372164,5.923759951844 52.846946543986,5.923863422427 52.846986150142,5.923926345162 52.847010409672))","POLYGON((191158.809 540113.828,191156.856 540116.889,191144.426 540108.916,191131.643 540100.879,191119.485 540093.335,191108.561 540086.751,191097.572 540080.292,191070.773 540065.018,191072.616 540061.863,191073.08 540062.138,191077.457 540064.659,191082.349 540067.397,191090.879 540072.293,191100.544 540077.88,191104.468 540080.168,191108.383 540082.473,191112.287 540084.795,191116.181 540087.133,191120.065 540089.488,191123.669 540091.674,191127.264 540093.871,191130.853 540096.081,191134.433 540098.303,191138.006 540100.538,191147.652 540106.638,191154.59 540111.097,191158.809 540113.828))",,,2023,,,,P0021.37fda4a44a594f0581d0689b6ce18313,,,,,,,,,,,,3.75,,1x2,,,,,26863d68aac58f687b5f79993725f454,,309,N351,"buiten bebouwde kom","30,9",,2023,,links,,1961,N351-HRB-30.7-35.0,309,365.31,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_59_64,A+,A+,365.31
VV-N351-5624,rijstrook-336,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.894312013824 52.831686941499,5.894267583487 52.831705751015,5.894175489715 52.831624498173,5.894128875723 52.831584220125,5.894015488353 52.831488777774,5.893950591458 52.83143675982,5.893879144886 52.831380366166,5.893832776788 52.831344616274,5.893785893307 52.831309201063,5.893736697505 52.831272708263,5.89368698539 52.831236469265,5.893635858808 52.831199804892,5.893584245487 52.831163385207,5.893531861333 52.831127022693,5.893478856802 52.831090896446,5.893378058141 52.831023941908,5.89333716211 52.830996822818,5.893377153989 52.83097403339,5.893418910069 52.831001103881,5.89352017234 52.831068370951,5.893573580817 52.83110478304,5.893626279062 52.831141359883,5.893678176592 52.831177976051,5.893721956184 52.8312093335,5.893729581499 52.831215609792,5.893771081359 52.831246141143,5.89385364248 52.831307753855,5.893902833994 52.831345145299,5.894020378254 52.831438269481,5.894115700179 52.831516453227,5.894170990594 52.831562796379,5.894312013824 52.831686941499))","POLYGON((189175.684 538394.281,189172.675 538396.353,189166.532 538387.268,189163.422 538382.764,189155.855 538372.09,189151.522 538366.271,189146.751 538359.962,189143.654 538355.962,189140.522 538351.999,189137.235 538347.915,189133.913 538343.859,189130.496 538339.755,189127.046 538335.678,189123.544 538331.607,189120 538327.562,189113.259 538320.064,189110.524 538317.027,189113.237 538314.51,189116.03 538317.542,189122.802 538325.075,189126.373 538329.152,189129.896 538333.247,189133.365 538337.346,189136.291 538340.856,189136.8 538341.558,189139.573 538344.975,189145.089 538351.87,189148.375 538356.054,189156.224 538366.472,189162.587 538375.217,189166.277 538380.4,189175.684 538394.281))",,,2023,,,,P0021.417090b41c1a46688bd786f45e3ae682,,,,,,,,,,,,3.75,,1x2,,,,,2df8aae4a81ffb24915999cd1234e98c,,336,N351,"buiten bebouwde kom","33,6",,2023,,links,,1961,N351-HRB-30.7-35.0,336,372.92,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,372.92
VV-N351-5524,rijstrook-308,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.925141923399 52.847517885091,5.925112695789 52.847545597184,5.924980300773 52.847494610571,5.92481128867 52.847429302311,5.924638639067 52.847362680171,5.924474864099 52.847299486671,5.924310464551 52.847236160958,5.924141170777 52.847170718218,5.92398883858 52.847112109673,5.923884928429 52.847071795653,5.923869059848 52.847065684208,5.923897695102 52.847038046977,5.925141923399 52.847517885091))","POLYGON((191240.281 540170.907,191238.289 540173.976,191229.412 540168.236,191218.08 540160.884,191206.504 540153.384,191195.523 540146.27,191184.5 540139.141,191173.149 540131.774,191162.935 540125.176,191155.968 540120.638,191154.904 540119.95,191156.856 540116.889,191240.281 540170.907))",,,2022,,,,P0021.6cbb38c6bc11401a9d28d28320dfb6e6,,,,,,,,,,,,3.75,,1x2,,,,,316b8a079b5659115b77ae099591d7a4,,308,N351,"buiten bebouwde kom","30,8",,2023,,rechts,,1961,N351-HRB-30.7-35.0,308,362.74,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_59_64,A+,A+,362.74
VV-N351-5664,rijstrook-346,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.882401431891 52.826379011315,5.882371358513 52.826406545819,5.88219043696 52.826332671317,5.881905347734 52.82621668565,5.881630819879 52.8261043131,5.881597464389 52.826090899439,5.88113809192 52.825903641857,5.88116881657 52.825875934214,5.882401431891 52.826379011315))","POLYGON((188377.043 537798.069,188374.995 537801.119,188362.857 537792.815,188343.73 537779.777,188325.312 537767.146,188323.074 537765.638,188292.254 537744.589,188294.346 537741.52,188377.043 537798.069))",,,2022,,,,P0021.ccee74d8e8af431b8edf69ba35716680,,,,,,,,,,,,3.75,,1x2,,,,,317c8a62898acc2e094a92675bcf62fa,,346,N351,"buiten bebouwde kom","34,6",,2023,,rechts,,1961,N351-HRB-30.7-35.0,346,369.87,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,369.87
VV-N351-5616,rijstrook-334,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.895933937921 52.833186271316,5.895889215543 52.83320555897,5.895736431703 52.83307002579,5.895730455201 52.83306394929,5.8956317265 52.832975347776,5.895555392212 52.832907374103,5.895513180251 52.83287071746,5.895423942388 52.832791745034,5.895366100028 52.832740569497,5.89529678317 52.83267880254,5.895254767161 52.832641093521,5.895215169564 52.832605908442,5.895196404097 52.832589767345,5.895156864888 52.832555768247,5.89508742891 52.832499025261,5.895039573829 52.832461916193,5.895090265881 52.832440500523,5.895933937921 52.833186271316))","POLYGON((189283.815 538561.888,189280.786 538564.013,189270.596 538548.859,189270.198 538548.18,189263.614 538538.274,189258.523 538530.674,189255.707 538526.575,189249.755 538517.745,189245.897 538512.023,189241.274 538505.117,189238.472 538500.901,189235.831 538496.967,189234.579 538495.162,189231.941 538491.36,189227.306 538485.013,189224.11 538480.861,189227.543 538478.502,189283.815 538561.888))",,,2022,,,,P0021.5af37a87ba0347f287d6ccc924e93fbd,,,,,,,,,,,,3.75,,1x2,,,,,327101247f2d51853aa6e110c5b4dc27,,334,N351,"buiten bebouwde kom","33,4",,2023,,rechts,,1961,N351-HRB-30.7-35.0,334,361.69,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,361.69
VV-N351-5570,rijstrook-321,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.908049557365 52.8421495439,5.908017313018 52.842176294435,5.907847608194 52.842098797189,5.907678815663 52.842020585769,5.907511170533 52.841941461444,5.907344702703 52.841861442062,5.907179441753 52.841780518512,5.907015358112 52.841698699915,5.90685267322 52.841615886457,5.906887953221 52.841591028188,5.906916193654 52.841605733189,5.90699804861 52.841647182602,5.907156155151 52.841726870475,5.907292585277 52.841794655418,5.907410098156 52.841851684755,5.907523168049 52.841905749773,5.907636323522 52.841959499774,5.907730294888 52.842003789523,5.907839926403 52.842054463283,5.908002030571 52.842128102489,5.908049557365 52.8421495439))","POLYGON((190093.101 539565.099,190090.907 539568.06,190079.535 539559.354,190068.225 539550.569,190056.993 539541.683,190045.841 539532.698,190034.771 539523.613,190023.781 539514.429,190012.886 539505.135,190015.283 539502.386,190017.174 539504.036,190022.656 539508.688,190033.245 539517.632,190042.383 539525.241,190050.255 539531.644,190057.83 539537.715,190065.411 539543.751,190071.707 539548.725,190079.053 539554.417,190089.916 539562.69,190093.101 539565.099))",,,2023,,,,P0021.2bf6ae65f3c64e538e9a0ff831766377,,,,,,,,,,,,3.75,,1x2,,,,,34aa499d784bcc34ac18ebec2ef6f5ef,,321,N351,"buiten bebouwde kom","32,1",,2023,,links,,1961,N351-HRB-30.7-35.0,321,362.18,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_59_64,A+,A+,362.18
VV-N351-5632,rijstrook-338,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.89227857518 52.830372941728,5.892245165061 52.830399045975,5.892071397949 52.830320572897,5.891967667171 52.830275629126,5.891647022295 52.830143182811,5.891007615489 52.829882808958,5.891037982546 52.829855271051,5.891808907008 52.830169296129,5.891939296658 52.830222871265,5.891987204079 52.830243104262,5.892101454511 52.830293161851,5.892220427775 52.830346146974,5.892273114899 52.830370376681,5.89227857518 52.830372941728))","POLYGON((189039.667 538247.105,189037.395 538249.994,189025.745 538241.18,189018.789 538236.13,188997.282 538221.241,188954.391 538191.967,188956.459 538188.917,189008.172 538224.223,189016.918 538230.246,189020.131 538232.52,189027.792 538238.144,189035.769 538244.096,189039.301 538246.817,189039.667 538247.105))",,,2023,,,,P0021.3d7ff57c21de4572b25a38f8668e4df4,,,,,,,,,,,,3.75,,1x2,,,,,3615194850b5c4db9c300f7af0fd4157,,338,N351,"buiten bebouwde kom","33,8",,2023,,links,,1961,N351-HRB-30.7-35.0,338,375.02,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,375.02
VV-N351-5661,rijstrook-345,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.883622979134 52.826876972378,5.883592936162 52.826904534022,5.883468142887 52.826853361879,5.883418777821 52.82683343708,5.883328213594 52.826796698796,5.88330586668 52.826787283828,5.883068184589 52.826690514993,5.882795919779 52.826579366893,5.882512527787 52.826464184427,5.882371358513 52.826406545819,5.882401431891 52.826379011315,5.883622979134 52.826876972378))","POLYGON((188458.996 537854.045,188456.95 537857.098,188448.578 537851.346,188445.266 537849.106,188439.19 537844.976,188437.691 537843.918,188421.745 537833.04,188403.479 537820.546,188384.466 537807.598,188374.995 537801.119,188377.043 537798.069,188458.996 537854.045))",,,2022,,,,P0021.f63b6cdf16fb4655a8ede82c5a4f3c0b,,,,,,,,,,,,3.75,,1x2,,,,,362bb6bd2ac3b47bcb8d220ab5a662f8,,345,N351,"buiten bebouwde kom","34,5",,2023,,rechts,,1961,N351-HRB-30.7-35.0,345,363.64,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,363.64
VV-N351-5775,rijstrook-354,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.871586652722 52.823675294533,5.871554603635 52.823701702014,5.870350888165 52.823164345075,5.870383043217 52.823138099247,5.870465058359 52.823174819101,5.870620186225 52.823244088951,5.870784166777 52.823316971301,5.87094722931 52.823389964993,5.871112658779 52.823463640832,5.871279761944 52.823538361094,5.871439154463 52.823609355987,5.871580614435 52.823672596087,5.871586652722 52.823675294533))","POLYGON((187650.13 537492.268,187647.95 537495.192,187567.213 537434.854,187569.4 537431.948,187574.901 537436.071,187585.306 537443.849,187596.305 537452.033,187607.242 537460.229,187618.338 537468.502,187629.546 537476.892,187640.237 537484.864,187649.725 537491.965,187650.13 537492.268))",,,2023,,,,P0021.47d0b9c6b738448cb425663c7fc321c3,,,,,,,,,,,,3.75,,1x2,,,,,38be6fa6e2b14516bf24a9e14219b023,,354,N351,"buiten bebouwde kom","35,4",,2023,,links,,1961,N351-HRB-35.0-38.1,354,367.13,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,367.13
VV-N351-5586,rijstrook-325,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.903592047486 52.839793067696,5.903550413011 52.839813980388,5.903452436128 52.83974141448,5.903411424417 52.83971074961,5.903314946201 52.839635606895,5.903239796164 52.839574409058,5.903144187193 52.839493645739,5.903063933329 52.839424983933,5.902877592025 52.839265323053,5.902682877226 52.839098976011,5.902726937569 52.839079922366,5.902739711645 52.839090920805,5.902857475126 52.839191709917,5.902933749066 52.839256443907,5.902939942807 52.839260649863,5.902947031094 52.839266460573,5.902995081506 52.839307600637,5.903039423547 52.839345117102,5.90303977675 52.839347380229,5.903096120694 52.839395835511,5.903190733371 52.839476459394,5.903283255177 52.83955468381,5.903324571438 52.839588537694,5.903366433987 52.839622146557,5.903408813145 52.839655510526,5.903451708911 52.839688629603,5.903495121287 52.839721503785,5.903542077199 52.839756591313,5.90358966771 52.839791370525,5.903592047486 52.839793067696))","POLYGON((189794.643 539300.724,189791.821 539303.031,189785.277 539294.909,189782.538 539291.477,189776.097 539283.069,189771.082 539276.223,189764.704 539267.19,189759.351 539259.511,189746.922 539241.655,189733.934 539223.051,189736.918 539220.952,189737.77 539222.182,189745.625 539233.454,189750.713 539240.694,189751.127 539241.165,189751.6 539241.815,189754.805 539246.416,189757.763 539250.612,189757.785 539250.864,189761.543 539256.283,189767.854 539265.3,189774.026 539274.049,189776.783 539277.836,189779.577 539281.596,189782.406 539285.329,189785.27 539289.035,189788.169 539292.714,189791.305 539296.641,189794.484 539300.534,189794.643 539300.724))",,,2023,,,,P0021.343e934e0611406ab79d15fadcf9f16a,,,,,,,,,,,,3.75,,1x2,,,,,458f6825a3e1bd9da64431a758915193,,325,N351,"buiten bebouwde kom","32,5",,2023,,links,,1961,N351-HRB-30.7-35.0,325,360.89,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",N351-HRB-26.3-38.1,,A+,A+,360.89
